domain_token_count,tld,NumberofDotsinURL,SymbolCount_Domain,Entropy_Domain,class
3,3,3,2,0.8976,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.7656,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7695,spam
4,4,4,3,0.8774,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8976,spam
4,4,4,3,0.8088,spam
3,3,3,2,0.8796,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
5,5,4,4,0.8184,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8874,spam
3,3,3,2,0.8796,spam
3,3,7,2,0.8011,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7695,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8976,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8702,spam
3,3,2,2,0.8796,spam
4,4,4,3,0.8702,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.7695,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.907,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8088,spam
4,4,4,3,0.7604,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8337,spam
3,3,4,2,0.8796,spam
4,4,5,3,0.7913,spam
4,4,4,3,0.7604,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8423,spam
5,5,5,4,0.7695,spam
3,3,4,2,0.8438,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.907,spam
3,3,4,2,0.8011,spam
5,5,5,4,0.7877,spam
3,3,5,2,0.8796,spam
3,3,3,2,0.8438,spam
4,4,4,3,0.8702,spam
5,5,5,4,0.7877,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7695,spam
4,4,4,3,0.8402,spam
4,4,4,3,0.7401,spam
4,4,5,3,0.82,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8438,spam
5,5,5,4,0.7695,spam
5,5,5,4,0.8184,spam
4,4,5,3,0.82,spam
4,4,4,3,0.8139,spam
3,3,3,2,0.8337,spam
4,4,4,3,0.7604,spam
3,3,3,2,0.7656,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.7952,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8834,spam
4,4,5,3,0.82,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.7695,spam
4,4,4,3,0.8082,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.7913,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8635,spam
4,4,5,3,0.82,spam
4,4,5,3,0.7913,spam
4,4,4,3,0.7604,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
5,5,5,4,0.7877,spam
4,4,4,3,0.8834,spam
3,3,3,2,0.8438,spam
4,4,4,3,0.8702,spam
3,3,4,2,0.8011,spam
3,3,4,2,0.8796,spam
3,3,3,2,0.7656,spam
4,4,4,3,0.818,spam
3,3,4,2,0.8438,spam
5,5,5,4,0.7877,spam
3,3,5,2,0.8011,spam
4,4,4,3,0.8834,spam
5,5,4,4,0.8184,spam
4,4,4,3,0.7604,spam
3,3,7,2,0.8011,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8573,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.8184,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8438,spam
4,4,4,3,0.8061,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.8337,spam
4,4,5,3,0.7913,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8635,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7877,spam
3,3,4,2,0.8796,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8976,spam
3,3,2,2,0.8796,spam
4,4,3,3,0.8078,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.7656,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8088,spam
5,5,5,4,0.7877,spam
4,4,5,3,0.7913,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.8635,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.874,spam
4,4,4,3,0.8061,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.7656,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.7656,spam
4,4,3,3,0.8078,spam
3,3,3,2,0.8976,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.874,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8976,spam
3,3,5,2,0.8011,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8011,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8635,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7695,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8976,spam
4,4,3,3,0.8078,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.8337,spam
5,5,6,4,0.7877,spam
4,4,4,3,0.8082,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8438,spam
4,4,4,3,0.8702,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.7656,spam
4,4,4,3,0.7604,spam
3,3,3,2,0.7656,spam
3,3,5,2,0.8011,spam
3,3,7,2,0.8011,spam
3,3,3,2,0.7656,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.874,spam
3,3,4,2,0.8438,spam
4,4,3,3,0.8082,spam
3,3,3,2,0.8337,spam
3,3,7,2,0.8011,spam
4,4,4,3,0.8061,spam
3,3,3,2,0.8934,spam
5,5,5,4,0.8184,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8976,spam
5,5,4,4,0.8184,spam
3,3,4,2,0.8796,spam
3,3,7,2,0.8011,spam
3,3,3,2,0.7656,spam
3,3,2,2,0.8796,spam
4,4,4,3,0.8702,spam
3,3,4,2,0.8438,spam
4,4,4,3,0.7604,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.874,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8702,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8573,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.7393,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8423,spam
3,3,3,2,0.8976,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8796,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.832,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8573,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
4,4,4,3,0.8078,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8796,spam
5,5,4,4,0.8184,spam
4,4,5,3,0.82,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8573,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8949,spam
3,3,3,2,0.8976,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.7913,spam
4,4,4,3,0.8834,spam
4,4,4,3,0.8061,spam
3,3,3,2,0.8337,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8573,spam
4,4,5,3,0.7913,spam
5,5,4,4,0.8184,spam
4,4,4,3,0.8088,spam
3,3,3,2,0.8976,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8949,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
3,3,4,2,0.8438,spam
3,3,4,2,0.8438,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8423,spam
3,3,6,2,0.8011,spam
4,4,4,3,0.8596,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.907,spam
3,3,5,2,0.8949,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8834,spam
3,3,3,2,0.7656,spam
4,4,4,3,0.8702,spam
3,3,2,2,0.8949,spam
4,4,5,3,0.82,spam
3,3,6,2,0.8011,spam
3,3,3,2,0.7656,spam
4,4,4,3,0.8702,spam
3,3,2,2,0.9398,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8438,spam
3,3,3,2,0.8796,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.8635,spam
5,5,7,4,0.7695,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.7789,spam
4,4,4,3,0.8834,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8452,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.7604,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8337,spam
4,4,4,3,0.8088,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.7695,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8635,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.8438,spam
4,4,4,3,0.8402,spam
5,5,7,4,0.7695,spam
4,4,4,3,0.8834,spam
5,5,4,4,0.8184,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8438,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
3,3,7,2,0.8011,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8438,spam
3,3,3,2,0.9398,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8635,spam
5,5,4,4,0.8184,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.907,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8635,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
3,3,4,2,0.8011,spam
3,3,4,2,0.8438,spam
4,4,4,3,0.8346,spam
5,5,5,4,0.7877,spam
4,4,4,3,0.8702,spam
5,5,5,4,0.7428,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.907,spam
4,4,4,3,0.8346,spam
4,4,4,3,0.8702,spam
4,4,4,3,0.818,spam
3,3,3,2,0.8011,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8011,spam
4,4,4,3,0.7604,spam
5,5,4,4,0.8184,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.874,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8635,spam
3,3,6,2,0.8011,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8078,spam
3,3,3,2,0.8796,spam
3,3,4,2,0.8796,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7221,spam
3,3,3,2,0.8796,spam
3,3,7,2,0.8011,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8834,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8635,spam
3,3,4,2,0.8438,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
3,3,4,2,0.8011,spam
4,4,4,3,0.8596,spam
3,3,3,2,0.8605,spam
3,3,3,2,0.8976,spam
4,4,3,3,0.8078,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8573,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7695,spam
5,5,5,4,0.7877,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8011,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8949,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8078,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8172,spam
3,3,3,2,0.8949,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.907,spam
3,3,3,2,0.8976,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8078,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8082,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7695,spam
4,4,5,3,0.82,spam
5,5,7,4,0.7695,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8573,spam
3,3,3,2,0.9375,spam
5,5,4,4,0.8184,spam
4,4,4,3,0.8702,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
4,4,3,3,0.8082,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.7656,spam
4,4,4,3,0.8702,spam
4,4,4,3,0.8834,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.7656,spam
3,3,4,2,0.8011,spam
3,3,4,2,0.8438,spam
4,4,4,3,0.8596,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.7656,spam
4,4,5,3,0.82,spam
3,3,3,2,0.874,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.9375,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.907,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.82,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8635,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.87,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
4,4,5,3,0.7913,spam
4,4,4,3,0.8326,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.907,spam
4,4,5,3,0.7913,spam
4,4,5,3,0.82,spam
5,5,5,4,0.7877,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.7604,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.907,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8337,spam
4,4,4,3,0.8088,spam
5,5,5,4,0.7877,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8635,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8635,spam
4,4,3,3,0.8078,spam
4,4,4,3,0.7393,spam
3,3,3,2,0.8796,spam
5,5,7,4,0.7695,spam
4,4,5,3,0.7913,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
3,3,4,2,0.8796,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8088,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.7656,spam
5,5,4,4,0.8184,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.8976,spam
4,4,4,3,0.8141,spam
5,5,5,4,0.7695,spam
4,4,4,3,0.8227,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.9688,spam
3,3,3,2,0.8632,spam
3,3,3,2,0.8635,spam
5,5,5,4,0.7695,spam
5,5,5,4,0.7877,spam
4,4,4,3,0.7924,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8949,spam
3,3,3,2,0.8976,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
4,4,4,3,0.8702,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8976,spam
4,4,4,3,0.8404,spam
5,5,5,4,0.7877,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8438,spam
3,3,3,2,0.9688,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7877,spam
5,5,7,4,0.7695,spam
3,3,3,2,0.874,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8874,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7877,spam
4,4,4,3,0.8702,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8976,spam
3,3,2,2,0.8796,spam
3,3,3,2,0.8423,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8635,spam
4,4,3,3,0.8078,spam
5,5,5,4,0.7877,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8573,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8976,spam
4,4,4,3,0.7604,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8635,spam
3,3,7,2,0.8011,spam
3,3,3,2,0.8438,spam
4,4,4,3,0.8088,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8796,spam
4,4,3,3,0.8082,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
5,5,4,4,0.7877,spam
4,4,4,3,0.8088,spam
4,4,5,3,0.7913,spam
5,5,5,4,0.7877,spam
4,4,5,3,0.82,spam
3,3,6,2,0.8976,spam
5,5,5,4,0.7695,spam
5,5,5,4,0.7695,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8011,spam
5,5,5,4,0.7877,spam
3,3,5,2,0.8011,spam
5,5,5,4,0.7695,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8796,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.874,spam
4,4,4,3,0.8088,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
3,3,4,2,0.8796,spam
3,3,3,2,0.8796,spam
3,3,4,2,0.8011,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8011,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8452,spam
3,3,3,2,0.8659,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8834,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.7877,spam
3,3,4,2,0.8796,spam
3,3,3,2,0.8796,spam
4,4,3,3,0.8078,spam
3,3,4,2,0.8011,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.82,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
3,3,4,2,0.8438,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.7913,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8834,spam
4,4,4,3,0.8702,spam
3,3,4,2,0.8438,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8337,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8337,spam
4,4,5,3,0.82,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8635,spam
4,4,4,3,0.8358,spam
3,3,3,2,0.8078,spam
3,3,2,2,0.8796,spam
5,5,5,4,0.7695,spam
4,4,4,3,0.84,spam
5,5,7,4,0.7695,spam
4,4,4,3,0.8169,spam
3,3,3,2,0.8337,spam
3,3,7,2,0.8011,spam
3,3,3,2,0.8337,spam
5,5,4,4,0.8184,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8337,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8635,spam
3,3,4,2,0.8438,spam
3,3,7,2,0.8011,spam
5,5,5,4,0.7877,spam
3,3,6,2,0.8011,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8796,spam
3,3,5,2,0.8011,spam
4,4,4,3,0.7924,spam
5,5,4,4,0.8184,spam
4,4,4,3,0.7393,spam
3,3,3,2,0.8976,spam
4,4,4,3,0.8061,spam
3,3,3,2,0.8976,spam
4,4,4,3,0.8082,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8949,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8635,spam
5,5,4,4,0.8184,spam
3,3,4,2,0.8796,spam
3,3,3,2,0.8659,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8702,spam
3,3,3,2,0.8438,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8796,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8635,spam
3,3,4,2,0.8438,spam
4,4,4,3,0.8702,spam
5,5,5,4,0.7695,spam
4,4,5,3,0.7913,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.9688,spam
3,3,3,2,0.8976,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8078,spam
3,3,3,2,0.8011,spam
4,4,4,3,0.8082,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8949,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8949,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8337,spam
5,5,5,4,0.7877,spam
4,4,4,3,0.8061,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8934,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.7656,spam
4,4,4,3,0.7604,spam
3,3,3,2,0.8635,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8949,spam
3,3,3,2,0.7656,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.907,spam
4,4,5,3,0.82,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8949,spam
4,4,3,3,0.8088,spam
3,3,3,2,0.7656,spam
3,3,3,2,0.8573,spam
3,3,3,2,0.8976,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8635,spam
3,3,3,2,0.8337,spam
4,4,4,3,0.8082,spam
5,5,5,4,0.7877,spam
4,4,4,3,0.7604,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.907,spam
3,3,3,2,0.8172,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.832,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.874,spam
3,3,4,2,0.8438,spam
4,4,5,3,0.7913,spam
4,4,5,3,0.7913,spam
4,4,4,3,0.8141,spam
3,3,3,2,0.8635,spam
4,4,5,3,0.7913,spam
5,5,5,4,0.7877,spam
3,3,2,2,0.8796,spam
3,3,4,2,0.8438,spam
3,3,3,2,0.8796,spam
4,4,4,3,0.8061,spam
5,5,5,4,0.7877,spam
4,4,5,3,0.82,spam
5,5,5,4,0.7877,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.7913,spam
5,5,4,4,0.8184,spam
3,3,3,2,0.8796,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.7913,spam
4,4,3,3,0.832,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8337,spam
3,3,3,2,0.8337,spam
4,4,5,3,0.7913,spam
4,4,4,3,0.8615,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.7913,spam
3,3,3,2,0.8796,spam
4,4,5,3,0.82,spam
4,4,5,3,0.82,spam
3,3,3,2,0.8976,spam
3,3,7,2,0.8011,spam
3,3,2,2,0.8796,spam
3,3,3,2,0.8796,spam
3,3,7,2,0.8011,spam
3,3,3,2,0.8438,spam
4,4,4,3,0.8082,spam
5,5,5,4,0.7695,spam
3,3,3,2,0.8011,spam
3,3,3,2,0.8796,spam
4,4,3,3,0.8078,spam
3,3,3,2,0.8976,spam
3,3,3,2,0.9688,spam
3,3,5,2,0.8011,spam
3,3,3,2,0.8796,spam
